stop_id,stop_name,total_trips,total_flow,median_age,pop_density,percent_male,average_flow,,geometry
5644,CHELSEA ST OPP FRANCIS ST,124,54.3,34.8,8142.900025,0.483,0.437903226,,POINT (221314.41149999946 903841.9719999991)
5646,EVERETT AVE @ CARTER ST,124,27.9,29.6,2643.100003,0.524,0.225,,POINT (241223.15450000018 903842.4296999983)
5647,EVERETT AVE @ VALE ST,124,51.3,29.6,2643.100003,0.524,0.413709677,,POINT (231333.27329999954 903845.0876000002)
5648,SPRUCE ST @ EVERETT AVE,173,240.1,31.9,1166.2,0.501,1.387861272,,POINT (235182.0996999964 903854.4756000005)
5650,ARLINGTON ST @ FIFTH ST,169,21.5,31.9,1166.2,0.501,0.127218935,,POINT (221319.25519999862 903863.0940999985)
5651,SIXTH ST @ WALNUT ST,169,37.7,31.9,1166.2,0.501,0.223076923,,POINT (220980.0618999973 903863.2653999999)
5653,CROSS ST @ BROADWAY,967,2197.2,34.6,14378.69994,0.496,2.272182006,,POINT (231953.4628000036 903865.4998000003)
5654,CENTRAL AVE @ SHAWMUT ST,124,112.9,29.7,22850.10003,0.509,0.910483871,,POINT (222060.24660000205 903865.6092000008)
5656,CENTRAL AVE @ LYNN ST,124,80.3,29.7,19905.89999,0.513,0.647580645,,POINT (223328.81880000234 903868.866799999)
5657,CENTRAL AVE @ HIGHLAND AVE,124,96.2,29.7,19905.89999,0.513,0.775806452,,POINT (223335.18869999796 903869.0111999996)
5658,CENTRAL AVE @ WILLOW ST,124,48.5,39.1,4193.400005,0.465,0.391129032,,POINT (233531.057599999 903869.2613000013)
5659,245 CENTRAL AVE,124,58.6,39.1,4193.400005,0.465,0.472580645,,POINT (231947.16359999776 903869.4079000019)
5664,BENNINGTON ST @ BREMEN ST,219,404.4,31.2,6996.599997,0.533,1.846575342,,POINT (233871.87650000304 903880.1215000004)
5665,BENNINGTON ST @ NEPTUNE RD,368,110,31.2,6996.599997,0.533,0.298913043,,POINT (231346.28140000254 903890.0568000004)
5666,WOOD ISLAND STATION BUSWAY,751,2285.9,31.2,6996.599997,0.533,3.043808256,,POINT (224098.75180000067 903890.6343999989)
5670,CHELSEA ST OPP CURTIS ST,124,6,30.8,2991,0.536,0.048387097,,POINT (224098.75180000067 903890.6343999989)
5673,CENTRAL AVE @ CHELSEA GARAGE,128,94.7,39.1,4193.400005,0.465,0.73984375,,POINT (241121.03119999915 903893.5771000013)
5675,CENTRAL AVE @ HIGHLAND ST,128,91.3,29.7,19905.89999,0.513,0.71328125,,POINT (241102.33659999818 903902.9541000016)
5676,CENTRAL AVE @ LYNN ST,128,57.9,29.7,19905.89999,0.513,0.45234375,,POINT (232927.4653000012 903903.8368999995)
5678,CENTRAL AVE @ SHAWMUT ST,128,73.9,33.6,21253.79984,0.5,0.57734375,,POINT (240129.84600000083 903906.2785999998)
5679,CHELSEA ST @ EAGLE SQ,124,195.4,30.8,2991,0.536,1.575806452,,POINT (243381.5203000009 903908.6440999992)
5682,EVERETT AVE @ ARLINGTON ST,173,65.3,31.9,1166.2,0.501,0.377456647,,POINT (243381.5203000009 903908.6440999992)
5684,EVERETT AVE @ MAPLE ST,128,34.1,29.6,2643.100003,0.524,0.26640625,,POINT (222778.96509999782 903914.3399999999)
5685,EVERETT AVE @ CARTER ST,128,71,29.6,2643.100003,0.524,0.5546875,,POINT (222772.10090000182 903914.995000001)
5687,CHELSEA ST @ MALDEN ST,128,96.5,34.8,8142.900025,0.483,0.75390625,,POINT (240144.1872999966 903922.3614999987)
5688,CHELSEA ST @ LUKE RD,128,80,34.8,8142.900025,0.483,0.625,,POINT (233428.5530000031 903922.9941000007)
5689,CHELSEA ST @ IRVING ST,128,112.2,35.2,11579.60002,0.5,0.8765625,,POINT (229861.58900000155 903928.4448000006)
5691,CHELSEA ST @ MEAD ST,446,364.7,36.3,7624.00001,0.491,0.817713004,,POINT (250119.04640000314 919064.8748999983)
5692,CHELSEA ST @ EDMESTER CT,446,287.2,36.3,7624.00001,0.491,0.643946188,,POINT (249175.71660000086 919065.2912000008)
5693,CHELSEA ST @ PLUMER ST,446,227.8,36.3,7624.00001,0.491,0.510762332,,POINT (249183.59369999915 919066.5)
5695,BROADWAY @ EVERETT SQ,1269,5657.8,36.3,7624.00001,0.491,4.458471237,,POINT (250117.15739999712 919072.6226999983)
5700,REVERE ST @ FORD ST,623,676.4,42.6,4702.499994,0.488,1.085714286,,POINT (246524.31369999796 919072.8123999983)
5701,REVERE ST @ BOSSON ST,623,396.1,36.5,997.3,0.499,0.635794543,,POINT (232248.37910000235 919075.2443000004)
5703,REVERE ST @ BATES ST,623,948.1,41.5,2832.399999,0.474,1.521829856,,POINT (246441.31130000204 919076.3944000006)
5704,REVERE ST @ BREED ST,623,429.5,41.5,2832.399999,0.474,0.6894061,,POINT (246413.73369999975 919077.4774000011)
5709,REVERE ST @ CARLETON ST,392,1535.9,36.3,7365.400004,0.468,3.918112245,,POINT (250112.49440000206 919093.127700001)
5711,570 BROADWAY @ ELMWOOD AVE,561,1455,38.2,7126.500001,0.458,2.593582888,,POINT (250111.32940000296 919098.8918999992)
5713,BROADWAY OPP CENTRAL AVE,567,1783.2,38.5,7147.599988,0.512,3.144973545,,POINT (247121.87470000237 919118.5626999997)
5714,BROADWAY @ YEAMANS ST,924,4853.8,38.5,7147.599988,0.512,5.253030303,,POINT (244009.1740999967 919123.2982000001)
5715,BROADWAY @ PAGE ST,798,1167.9,36.5,2843.900003,0.463,1.463533835,,POINT (244016.15630000085 919123.6570000015)
5718,BROADWAY @ CABOT ST,798,1783.9,32,2964.400001,0.494,2.235463659,,POINT (247148.34350000322 919130.0003000014)
5719,BROADWAY @ STOCKTON ST,798,2611.4,32.8,13653.80002,0.504,3.272431078,,POINT (249372.95279999822 919134.9998999983)
5720,BROADWAY @ WEBSTER AVE,798,1986.6,32.8,13653.80002,0.504,2.489473684,,POINT (234801.79360000044 919135.9127000012)
5721,BROADWAY OPP GREEN ST,798,644.1,31,19695.59996,0.497,0.807142857,,POINT (243844.4373999983 919154.7925999984)
5722,BROADWAY @ ELEANOR ST,798,936.4,31,19695.59996,0.497,1.173433584,,POINT (243840.48409999907 919156.5003999993)
5723,BROADWAY @ PARKER ST,798,1073.4,31,19695.59996,0.497,1.345112782,,POINT (244273.96859999746 919195.6937999986)
5724,BROADWAY @ CARY AVE,798,908.4,31,19695.59996,0.497,1.138345865,,POINT (234713.02560000122 919200.8707000017)
5725,BROADWAY @ CRESCENT AVE,798,562.4,31,19695.59996,0.497,0.704761905,,POINT (244291.2370999977 919201.6627999991)
5726,BROADWAY OPP GERRISH AVE,798,1070.3,33,10884.20007,0.506,1.34122807,,POINT (234675.71840000153 919236.1251000017)
5728,PEARL ST OPP ESSEX ST,843,1863,34.6,14378.69994,0.496,2.209964413,,POINT (249400.68100000173 919290.4334999993)
5729,PEARL ST @ WILLIAMS ST,843,904,34.6,14378.69994,0.496,1.072360617,,POINT (250078.5354000032 919290.6875)
5731,MERIDIAN ST @ WEST EAGLE ST,843,4523.8,34.8,12164.99996,0.446,5.366310795,,POINT (247682.93710000068 919307.4373999983)
5733,MERIDIAN ST @ EUTAW ST,843,1681.2,32.1,25063.8,0.523,1.99430605,,POINT (247639.81899999827 919318.9307000004)
5737,MERIDIAN ST @ HAVRE ST,1128,2688.4,30.9,10997.60001,0.516,2.383333333,,POINT (250073.07549999654 919322.1695000008)
5740,MAVERICK STATION,2214,33727.7,32.3,15599.50004,0.531,15.23383017,,POINT (249626.18410000205 919340.6334000006)
5742,MERIDIAN ST @ HAVRE ST,1113,2402.5,29.9,6492.699987,0.508,2.158580413,,POINT (244608.65609999746 919349.0001000017)
5743,MERIDIAN ST @ SARATOGA ST,874,6326,32.6,16856.70009,0.508,7.23798627,,POINT (244598.3540999964 919349.8990000002)
5745,MERIDIAN ST @ EUTAW ST,814,1834.1,32.1,25063.8,0.523,2.253194103,,POINT (249640.95549999923 919353.0505000018)
5746,MERIDIAN ST @ WHITE ST,814,5789.8,32.1,25063.8,0.523,7.112776413,,POINT (247352.33990000188 919372.1697000004)
5748,PEARL ST @ MARGINAL ST,814,710.2,34.6,14378.69994,0.496,0.872481572,,POINT (247382.41009999812 919417.3387999982)
5749,PEARL ST @ ESSEX ST,814,2648.7,34.6,14378.69994,0.496,3.253931204,,POINT (232613.04649999738 919459.5628999993)
5750,BROADWAY @ GERRISH AVE,769,823.2,33,10884.20007,0.506,1.070481144,,POINT (232619.44259999692 919460.5758999996)
5751,BROADWAY @ CRESCENT AVE,769,648,32.2,12058.49995,0.505,0.842652796,,POINT (244957.46840000153 919472.8748999983)
5752,BROADWAY @ PARKER ST,769,775.9,31,19695.59996,0.497,1.008972692,,POINT (232700.3122999966 919479.1878000014)
5753,BROADWAY @ ELEANOR ST,769,996.7,31,19695.59996,0.497,1.29609883,,POINT (249620.8492999971 919500.4780000001)
5754,BROADWAY @ GREEN ST,769,611,31,19695.59996,0.497,0.794538362,,POINT (250145.68990000337 919552.3242999986)
5755,BROADWAY @ WEBSTER AVE,769,1272.8,32.8,13653.80002,0.504,1.655136541,,POINT (250145.68990000337 919552.3242999986)
5756,BROADWAY @ STOCKTON ST,769,2404,32.8,13653.80002,0.504,3.126137841,,POINT (249723.3091999963 916600.3903999999)
5757,BROADWAY @ CABOT ST,769,2457.4,32.8,13653.80002,0.504,3.195578674,,POINT (218684.95289999992 916660.5744000003)
5759,BROADWAY @ TAFT ST,769,917.5,36.5,2843.900003,0.463,1.193107932,,POINT (218684.95289999992 916660.5744000003)
5760,BROADWAY @ BEACH ST,769,1239.5,36.5,2843.900003,0.463,1.61183355,,POINT (225100.50630000234 916722.1854000017)
5761,BROADWAY @ PLEASANT ST,769,3091.4,38.5,7147.599988,0.512,4.020026008,,POINT (235405.31480000168 916729.5472999997)
5763,BROADWAY @ CENTRAL AVE,557,2474.8,35.9,8299.700002,0.474,4.443087971,,POINT (235405.31480000168 916729.5472999997)
5765,BROADWAY OPP ELMWOOD AVE,431,659.5,37.4,4664.099995,0.478,1.530162413,,POINT (243071.56170000136 916749.8900999986)
5768,REVERE ST @ LEE ST,382,996.9,36.3,7365.400004,0.468,2.609685864,,POINT (243055.25829999894 916761.6103000008)
5770,REVERE ST @ STOWERS ST,633,1038.1,36.3,7365.400004,0.468,1.639968404,,POINT (249657.64699999988 916772.4930000007)
5771,235 REVERE ST OPP BREED ST,633,822,41.5,2832.399999,0.474,1.298578199,,POINT (225082.42149999738 916782.6251000017)
5774,REVERE ST @ SAGAMORE ST,633,625.1,42.6,4702.499994,0.488,0.987519747,,POINT (247075.17159999907 916788.4373999983)
5783,BEACH ST OPP NAHANT AVE,675,1596.8,32.3,7552.400003,0.513,2.36562963,,POINT (249649.7771999985 916789.3302000016)
5784,BEACH ST @ VFW PKWY,675,470,32.3,7552.400003,0.513,0.696296296,,POINT (252706.21890000254 916828.7965000011)
5786,BEACH ST @ HARRIS ST,675,724,37.3,4771.50001,0.483,1.072592593,,POINT (252710.2607000023 916833.9191000015)
5788,BEACH ST @ SCHOOL ST,675,1492.9,38.5,7147.599988,0.512,2.211703704,,POINT (225062.5625 916846.8216999993)
5790,49 CENTRAL AVE,669,1662.5,38.5,7147.599988,0.512,2.485052317,,POINT (228030.98430000246 916854.0056999996)
5792,BEACH ST @ EUSTIS ST,669,721.2,37.3,4771.50001,0.483,1.078026906,,POINT (225058.81210000068 916859.4998999983)
5794,BEACH ST @ HARRIS ST,669,763,37.3,4771.50001,0.483,1.140508221,,POINT (228020.8125 916861.8126000017)
5797,BEACH ST @ WALNUT AVE,669,825.4,32.3,7552.400003,0.513,1.233781764,,POINT (221652.36230000108 916885.5738999993)
5798,BEACH ST @ N SHORE RD,669,2044,32.3,7552.400003,0.513,3.055306428,,POINT (242908.7675999999 916886.3537000008)
5801,BEACH ST @ WILSON ST,126,143.2,38.5,7147.599988,0.512,1.136507937,,POINT (218705.10209999979 916900.6429999992)
5803,WINTHROP AVE @ BEACH ST,126,90.1,37.9,4038.400002,0.486,0.715079365,,POINT (218705.10209999979 916900.6429999992)
5804,WINTHROP AVE @ VICTORIA ST,126,107,37.3,4771.50001,0.483,0.849206349,,POINT (234944.60809999704 916910.6231999993)
5805,WINTHROP AVE @ REVERE BEACH P,126,188.3,37.9,4038.400002,0.486,1.494444444,,POINT (247192.39039999992 916917.8126000017)
5806,REVERE BEACH PKWY @ GREEN ST,126,78.9,32.6,4839.3,0.526,0.626190476,,POINT (252792.00389999896 916921.3170000017)
5807,REVERE BEACH PKWY @ PRATT PL,126,76.9,32.6,4839.3,0.526,0.61031746,,POINT (252805.1378000006 916936.7252000012)
5809,560 WINTHROP AVE,126,89.1,32.6,4839.3,0.526,0.707142857,,POINT (247232.67149999738 916947.9376999997)
5810,WINTHROP AVE @ BEACHMONT STAT,126,2141,32.6,4839.3,0.526,16.99206349,,POINT (235366.63819999993 916966.1823999994)
5811,CRESCENT AVE @ WINTHROP AVE,126,60.5,35.5,9752.799964,0.509,0.48015873,,POINT (235366.63819999993 916966.1823999994)
5812,CRESCENT AVE @ WEBSTER ST,126,72.3,40.4,3239.199997,0.489,0.573809524,,POINT (249724.84369999915 916973.2498999983)
5813,CRESCENT AVE @ SUMMER ST,126,166.3,40.4,3239.199997,0.489,1.31984127,,POINT (249728.71149999648 916977.188000001)
5814,CRESCENT AVE @ WINTHROP PKWY,126,75,35.5,9752.799964,0.509,0.595238095,,POINT (234866.29730000347 916991.739599999)
5815,ENDICOTT AVE OPP BRADSTREET A,126,32.7,35.6,10365.59999,0.526,0.25952381,,POINT (242786.8172999993 917001.2215000018)
5816,200 ENDICOTT AVE,126,38.2,39.7,6854.200009,0.514,0.303174603,,POINT (242786.8172999993 917001.2215000018)
5817,ENDICOTT AVE @ LEVERETT AVE,126,44.2,39.7,6854.200009,0.514,0.350793651,,POINT (221387.10909999907 917046.8125)
5818,ENDICOTT AVE @ ATLANTIC AVE,126,79.4,35.6,10365.59999,0.526,0.63015873,,POINT (221398.15600000322 917048.3126999997)
5819,WINTHROP AVE @ BEACHMONT STAT,252,1063.8,46.5,5.499999999,1,4.221428571,,POINT (245032.56499999762 917058.626699999)
5821,REVERE BEACH PKWY @ CAMPBELL,126,112.1,34.6,11116.00002,0.496,0.88968254,,POINT (242739.84329999983 917064.5626000017)
5822,REVERE BEACH PKWY @ WOODS AVE,126,92.5,34.6,11116.00002,0.496,0.734126984,,POINT (245032.97860000283 917079.0507999994)
5823,REVERE BEACH PKWY @ HILLSIDE,126,45.3,32.6,4839.3,0.526,0.35952381,,POINT (249841.95359999686 917080.7932999991)
5824,WINTHROP AVE @ REVERE BEACH P,126,105.8,37.3,4771.50001,0.483,0.83968254,,POINT (232777.50140000135 919579.6325000003)
5825,WINTHROP AVE @ ELM ST,126,115.5,37.9,4038.400002,0.486,0.916666667,,POINT (233997.62960000336 919599.5346000008)
5826,WINTHROP AVE @ BEACH ST,126,143.6,37.9,4038.400002,0.486,1.13968254,,POINT (233961.43659999967 919620.4334000014)
5827,WINTHROP AVE @ BROADWAY,126,158.9,38.5,7147.599988,0.512,1.261111111,,POINT (245050.09329999983 919641.0003000014)
5828,PROCTOR AVE @ B ST,126,39.2,38.2,7126.500001,0.458,0.311111111,,POINT (249263.13340000063 919677.5040999986)
5829,PROCTOR AVE @ ADAMS ST,126,103.7,38.2,7126.500001,0.458,0.823015873,,POINT (249263.13340000063 919677.5040999986)
5830,ADAMS ST @ CONSTITUTION AVE,126,111.9,38.2,7126.500001,0.458,0.888095238,,POINT (233332.66839999706 919689.4829000011)
5831,ADAMS ST @ ADAMS CT,126,49.9,38.9,4566.999996,0.466,0.396031746,,POINT (233339.72709999979 919690.001699999)
5832,COOLEDGE ST @ ADAMS ST,126,45.2,38.9,4566.999996,0.466,0.358730159,,POINT (233841.12460000068 919691.1876000017)
5833,CONSTITUTION AVE @ COOLEDGE S,126,65.1,38.9,4566.999996,0.466,0.516666667,,POINT (233164.34350000322 919696.8123999983)
5835,CONSTITUTION AVE @ ADAMS ST,126,143.8,38.9,4566.999996,0.466,1.141269841,,POINT (233147.69259999692 919699.1513999999)
5837,PROCTOR AVE @ BROADWAY,126,119.3,38.2,7126.500001,0.458,0.946825397,,POINT (233507.14029999822 919701.5003000014)
5839,BENNINGTON ST @ TRIDENT ST,230,297.9,32.9,8172.700003,0.514,1.295217391,,POINT (233516.57410000265 919701.9307000004)
5841,BENNINGTON ST @ WESTBROOK ST,230,775.8,34.6,6370.600007,0.494,3.373043478,,POINT (233812.304399997 919703.7225000001)
5842,BENNINGTON ST @ BYRON ST,230,635.5,34.6,6370.600007,0.494,2.763043478,,POINT (250042.0807000026 919735.9723999985)
5843,BENNINGTON ST @ MOORE ST,230,510,34.6,6370.600007,0.494,2.217391304,,POINT (247062.98650000244 919741.4096999988)
5844,BENNINGTON ST @ CURTIS ST,230,193,34.6,6370.600007,0.494,0.839130435,,POINT (250037.1922999993 919743.1006000005)
5846,467 CHELSEA ST,128,38.6,30.8,2991,0.536,0.3015625,,POINT (244815.00590000302 919749.0978999995)
5848,BENNINGTON ST @ NEPTUNE RD,383,90.9,31.2,6996.599997,0.533,0.237336815,,POINT (247054.4530000016 919794.375)
5849,BENNINGTON ST @ CHELSEA ST,383,619.2,31.2,6996.599997,0.533,1.616710183,,POINT (249063.80569999665 919894.8092)
5850,BENNINGTON ST @ PRESCOTT ST,230,502.9,30.6,23816.19974,0.495,2.186521739,,POINT (249058.84200000018 919899.9408)
5851,BENNINGTON ST @ PUTNAM ST,230,470.7,30.6,23816.19974,0.495,2.046521739,,POINT (250114.9349000007 919988.1537999995)
5852,BENNINGTON ST @ BROOKS ST,230,440.6,30.6,23816.19974,0.495,1.915652174,,POINT (248949.2942999974 920000.3460000008)
5853,BENNINGTON ST @ MARION ST,230,385.9,32.6,16856.70009,0.508,1.677826087,,POINT (248943.7902000025 920003.0824999996)
5854,BENNINGTON ST @ PORTER ST,230,1633.9,32.6,16856.70009,0.508,7.103913043,,POINT (248775.62569999695 920090.8418000005)
5857,SUMNER ST @ COTTAGE ST,237,286.6,33.1,18957.09995,0.508,1.2092827,,POINT (248769.0251000002 920094.2941999994)
5858,SUMNER ST @ LAMSON ST,237,268.5,33.4,12450.09992,0.515,1.132911392,,POINT (248661.9566999972 920150.3957000002)
5859,SUMNER ST @ WEBSTER ST,237,369,31.4,13988.59999,0.498,1.556962025,,POINT (248641.3122999966 920161.1950000003)
5861,JEFFRIES ST @ EVERETT ST,237,394.8,30.6,3561.2,0.504,1.665822785,,POINT (248525.1475000009 920222.0390999988)
5862,OPP 345 MAVERICK ST,237,207.5,31.4,13988.59999,0.498,0.875527426,,POINT (250194.51659999788 920234.1376999989)
5863,MAVERICK ST @ LAMSON ST,237,226.2,31.4,13988.59999,0.498,0.95443038,,POINT (248495.16470000148 920237.7380999997)
5864,MAVERICK ST @ COTTAGE ST,237,222.5,31.5,16077.89998,0.515,0.938818565,,POINT (247045.70289999992 920266.5623999983)
5865,MAVERICK ST @ FRANKFORT ST,237,30.3,31.5,16077.89998,0.515,0.127848101,,POINT (248428.70359999686 920272.4397)
5867,BENNINGTON ST @ PORTER ST,219,1326,32.6,16856.70009,0.508,6.054794521,,POINT (248422.9931000024 920275.4008999988)
5868,BENNINGTON ST @ MARION ST,219,336.3,32,21508.39997,0.5,1.535616438,,POINT (247044.8376000002 920289.2503000014)
5869,BENNINGTON ST @ BROOKS ST,219,411.3,30.6,23816.19974,0.495,1.878082192,,POINT (250222.88419999927 920321.9539999999)
5870,BENNINGTON ST @ PUTNAM ST,219,321.4,30.6,23816.19974,0.495,1.467579909,,POINT (248254.5996999964 920362.7663000003)
5871,BENNINGTON ST @ PRESCOTT ST,219,596.7,30.6,23816.19974,0.495,2.724657534,,POINT (250240.25140000135 920377.4074999988)
5872,BENNINGTON ST @ SWIFT ST,219,38.4,34.6,6370.600007,0.494,0.175342466,,POINT (248226.0420999974 920377.8889000006)
5873,BENNINGTON ST @ HARMONY ST,219,180.5,34.6,6370.600007,0.494,0.824200913,,POINT (250252.87579999864 920415.428199999)
5874,BENNINGTON ST @ MOORE ST,219,343.2,34.6,6370.600007,0.494,1.567123288,,POINT (248151.73399999738 920443.0626999997)
5875,BENNINGTON ST @ BYRON ST,219,970.1,34.6,6370.600007,0.494,4.429680365,,POINT (248147.43310000002 920447.8905999996)
5877,BENNINGTON ST @ WESTBROOK ST,219,436.4,34.6,6370.600007,0.494,1.992694064,,POINT (227818.26529999822 917082.9376999997)
5878,BENNINGTON ST @ TRIDENT ST,219,373.3,34.6,6370.600007,0.494,1.70456621,,POINT (227814.9499000013 917087.2672000006)
5879,ORIENT HEIGHTS NORTH BUSWAY,219,1040,32.9,8172.700003,0.514,4.748858447,,POINT (249856.7298000008 917094.0661000013)
5880,ORIENT HEIGHTS NORTH BUSWAY,449,1556.2,32.9,8172.700003,0.514,3.465924276,,POINT (247332.20269999653 917104.625)
5881,BENNINGTON ST @ ANTRIM ST,219,169,32.9,8172.700003,0.514,0.771689498,,POINT (252963.1582000032 917112.7272999994)
5882,BOARDMAN ST @ SARATOGA ST,219,40.2,34.7,6433.499996,0.482,0.183561644,,POINT (252967.4927000031 917117.6513999999)
5883,BOARDMAN ST @ ASHLEY ST,219,79.1,36,1829.000001,0.422,0.361187215,,POINT (242709.29309999943 917140.2201999985)
5884,BOARDMAN ST @ LEYDEN ST,219,78.9,36,1829.000001,0.422,0.360273973,,POINT (224997.9997999966 917192.8123999983)
5886,WALDEMAR AVE @ MCCLELLAN HWY,219,18,46.5,5.499999999,1,0.082191781,,POINT (224997.67639999837 917213.3537000008)
5887,220 WALDEMAR AVE,219,368.5,46.5,5.499999999,1,1.682648402,,POINT (227740.95279999822 917217.1251999997)
5888,160 WALDEMAR AVE,219,401.5,46.5,5.499999999,1,1.833333333,,POINT (221187.29900000244 917242.1420999989)
5889,CRESTWAY RD @ FAYWOOD AVE,219,96.2,43.3,4834.400003,0.481,0.439269406,,POINT (218638.60649999976 917247.6911000013)
5890,171 FAYWOOD AVE,219,513.8,34.7,6433.499996,0.482,2.346118721,,POINT (227736.99909999967 917252.6508999988)
5891,219 FAYWOOD AVE,219,322.3,34.7,6433.499996,0.482,1.471689498,,POINT (247514.84340000153 917261.0001000017)
5892,202 ORIENT AVE,219,28.2,34.7,6433.499996,0.482,0.128767123,,POINT (242648.68460000306 917262.6339999996)
5893,ORIENT AVE @ DRUMLIN RD,219,127.5,34.7,6433.499996,0.482,0.582191781,,POINT (242645.17450000346 917266.2760999985)
5894,ORIENT AVE OPP BEACHVIEW RD,219,43.2,43.3,4834.400003,0.481,0.197260274,,POINT (253167.6554000005 917273.3231000006)
5895,ORIENT AVE @ FAYWOOD AVE,219,14.2,43.3,4834.400003,0.481,0.064840183,,POINT (247554.87099999934 917278.6284999996)
5896,WALLEY ST @ GLADSTONE ST,219,81.7,43.3,4834.400003,0.481,0.373059361,,POINT (229001.0524000004 917307.9662999995)
5897,CHELSEA ST @ CURTIS ST,128,15,30.8,2991,0.536,0.1171875,,POINT (250033.44340000302 917311.3458000012)
5898,LEXINGTON ST @ PRESCOTT ST,55,115.5,33.4,21311.79995,0.518,2.1,,POINT (234656.33810000122 917313.5185000002)
5899,LEXINGTON ST @ PUTNAM ST,55,107,33.4,21311.79995,0.518,1.945454545,,POINT (253409.7655000016 917327.2415999994)
5900,LEXINGTON ST @ BROOKS ST,55,117,33.4,21311.79995,0.518,2.127272727,,POINT (250042.68439999968 917328.9574000016)
5901,LEXINGTON ST @ MARION ST,55,68.5,31.4,22109.1999,0.51,1.245454545,,POINT (234639.34329999983 917342.6876000017)
5902,LEXINGTON ST @ MERIDIAN ST,55,149.5,31.4,22109.1999,0.51,2.718181818,,POINT (221157.15600000322 917349.759300001)
5903,LEXINGTON ST @ MARION ST,60,126,31.4,22109.1999,0.51,2.1,,POINT (225004.8972999975 917360.9886999987)
5904,LEXINGTON ST @ BROOKS ST,60,144.5,31.4,22109.1999,0.51,2.408333333,,POINT (253011.74390000105 917364.5102999993)
